snowpack,06H,06V,10H,10V,19H,19V,37H,37V,twc,sp,weights
779,175.50923374906557,250.519841304968,186.86407477133716,249.6580526227778,203.86056714533007,252.42204977029866,223.000341301139,258.2778040802183,20.0,25,17
780,180.8044908865079,206.89393906521275,181.2355572397548,206.076392862045,189.92753092578772,212.8377780473127,212.48695520447785,233.2927416384606,0.0,26,14
781,198.28121757185406,222.63370584588313,208.57972154290894,231.36211810199907,222.25128267506562,243.45471404765976,235.85132317718194,255.8711309187991,0.1,26,14
782,209.66083510497867,233.18513291792877,222.4290732101853,244.43868176029807,234.88782295621846,255.58889536623676,243.323214670739,263.145566497606,0.2,26,14
783,217.37537520466577,240.60130757748672,229.68394244989767,251.5241774847281,239.5743474591602,260.2261857994075,244.96035836788985,264.8249095296249,0.30000000000000004,26,14
784,222.5038057683358,246.035844365823,233.7616271819635,255.73695220972652,241.97033423754414,262.7941090365745,246.15938841195478,266.1503201765898,0.4,26,14
785,226.13800588210168,249.8971015071014,235.9164452636307,258.39261201387677,242.59183767117685,263.62642500805754,246.6063483614663,266.74683522688935,0.5,26,14
786,228.67984519541997,252.75875652273768,237.19948140052904,260.029520133727,242.99106957304255,264.27301006220546,246.74717235520222,267.04325704830677,0.6000000000000001,26,14
787,230.46508079922432,254.924530919565,237.93347317544067,261.13791596826303,243.02935965266758,264.69073753234534,246.13945880909486,266.6013223030195,0.7000000000000001,26,14
788,231.71831925641365,256.59733307339104,238.23495919103823,261.81596778733234,243.23838985731066,265.1740778943335,246.23084109324776,266.848477648025,0.8,26,14
789,232.69505779459072,258.02829489156204,238.46359592892898,262.4303861486474,243.05215724246366,265.2411324583171,246.02774269815893,266.7948528848487,0.9,26,14
790,233.27832821133538,259.07060809859274,238.57234427756848,262.9234535772541,242.86162894595176,265.2967917045022,245.96130855645487,266.8787250062845,1.0,26,14
791,234.07099526135465,261.9704298881914,238.35655533922102,264.204581701838,242.50730632125524,265.90121160522307,245.87594164438136,267.4957251841771,1.4,26,14
792,233.74099148979863,263.5596382285485,237.61060361643047,265.037404699085,242.44826913341385,266.7281914422048,245.50924027208393,267.71205119149465,1.8,26,14
793,232.92782864750393,264.744572100717,236.98025966125186,265.82255751477703,241.95188130150012,267.1510028534832,245.08251216210823,267.84235279308047,2.2,26,14
794,231.7403597065586,265.4155739568393,236.4294464976397,266.6980292619537,241.42617934384342,267.4517934302675,244.65934621394203,267.9521990255698,2.6,26,14
795,230.47997215844003,265.9029825205272,235.66749645085554,267.2142994586213,240.88901013013555,267.6817794095192,244.2447529388166,268.0478713682248,3.0,26,14
796,229.06903301927915,266.1973963726557,234.6970058814683,267.51704671731756,240.3353557080963,267.8527375542115,243.83720864193862,268.12902351251506,3.4000000000000004,26,14
797,227.706475071718,266.4328752481678,233.7111572460702,267.6950068212602,239.69280023103119,267.9628010615387,243.36388858371603,268.19382172175597,3.8000000000000003,26,14
798,226.28766978427925,266.62236718119783,232.63234543750445,267.7621810633351,239.09608997128916,268.02504670295036,242.9521083696246,268.2431103443907,4.2,26,14
799,225.10153969622505,266.9578420548651,231.56829331922023,267.75481361237416,238.48642028042028,268.03717885535144,242.5482303649742,268.27533227108995,4.6,26,14
800,223.81821053356055,267.11344788677826,230.44692640498977,267.6677501741152,237.80843952406468,267.99466694267835,242.14740040072084,268.2901375965341,5.0,26,14
801,218.0601374243118,266.629188220567,225.74954790472515,266.7241639683543,234.9861062825708,267.38037992023357,240.40435502883983,268.15706491310345,6.666666666666667,26,14
802,209.8813000095983,265.5457244952566,220.70986313336036,264.72218192515936,231.55362730902354,265.7511149580489,238.6227531994797,267.7238305029843,8.333333333333334,26,14
803,204.1637242523578,263.89934170930263,213.12343455329383,263.9331466063672,228.43613562642676,264.1282680465804,236.78372022631478,267.0194204129224,10.0,26,14
804,198.42898617547064,261.82867591209623,208.5162871787368,261.92107029515785,225.27362585590834,262.1905177564533,234.4151087697219,265.5929874967551,11.666666666666668,26,14
805,193.57172946062443,259.7634188545082,203.667104643156,259.7193131457974,222.13740144703806,260.0475191315098,232.4846075626971,264.47288333500194,13.333333333333334,26,14
806,188.5974214941654,257.6394251252579,199.59671426427855,257.44847160122634,219.04845980288886,257.767722791433,230.49667881099697,263.18139910298754,15.0,26,14
807,184.32283328531622,255.45021909909923,195.4219557495489,254.82649434028474,211.57653257605585,257.09371723497617,228.49147650807205,261.75723868146065,16.666666666666668,26,14
808,180.1366918565812,252.7733369974997,191.1185353651222,252.485489763816,208.51376577569422,255.14720511004643,226.46948968539718,260.2226752100894,18.333333333333336,26,14
809,176.40115627270447,250.9037823021041,187.75887465004806,250.12127516439764,205.01242118715882,252.84063133804355,224.46055867436323,258.6076918486068,20.0,26,14
810,173.44026351775577,205.60437322176645,179.82681012630886,208.5483793019886,191.28861468170365,214.0447563426064,213.31652317482735,232.69805414871857,0.0,27,14
811,194.27040056476767,221.9122840316751,208.97675205909718,232.75803285916015,224.25108334447887,244.19111664718173,237.73998545930505,255.97400042006777,0.1,27,14
812,207.83207210862744,232.89903830346,223.85996638376145,245.47243245324353,236.7795988949358,255.7835365817031,244.85553351247603,262.76608471576145,0.2,27,14
813,216.8222520155743,240.45811458728443,231.6087435540366,252.34785048658273,241.93903114570207,260.7635671905207,247.83485870606097,265.7468041381681,0.30000000000000004,27,14
814,223.0125854336433,245.93023028960087,236.05549540006035,256.5871019029964,244.134528893466,263.06044760437726,248.913626799592,266.93465421036154,0.4,27,14
815,227.2955206974651,249.9270112676559,238.35753890697248,258.96219598096116,245.10952253386435,264.2404747430787,248.96484008776616,267.1360225222636,0.5,27,14
816,230.28982148580084,252.90715449607873,239.7435311187566,260.5882750437102,245.54059739885707,264.9116644386529,249.20567216359962,267.5304308004124,0.6000000000000001,27,14
817,232.28366097546882,255.3305671322916,240.65349905524303,261.8255719066524,245.7459952225952,265.3683713521195,249.27191948465017,267.75248060496745,0.7000000000000001,27,14
818,233.8466907995329,257.2003630052048,240.99920719404435,262.5129455506728,245.62160033363148,265.48730882142297,248.6939958940203,267.34275948785586,0.8,27,14
819,234.8793701435018,258.58739433673276,241.2115054586895,263.2904243538841,245.66759368095666,265.7842580234201,248.7145907310805,267.51499664536846,0.9,27,14
820,235.68867549595458,259.8068062764817,241.2277608625731,263.68705470169994,245.82025210551726,266.1895188698467,248.62928145969343,267.5809205491071,1.0,27,14
821,236.92963536954926,262.8736402382657,241.1296982955658,265.11457025892395,245.17188805355048,266.62297431207594,248.5939572844189,268.14497636246733,1.4,27,14
822,236.63541893860605,264.6594897319385,240.46204742742336,265.9995560772772,245.15922820795686,267.5233419550615,248.25416070179955,268.38430475270906,1.8,27,14
823,235.7557844082108,265.7599694237962,239.77114070022765,266.7782378036982,244.7687391894163,267.99799652001576,247.7709376983694,268.53860615965897,2.2,27,14
824,234.66751697051964,266.54287194287053,239.24654736560905,267.6558087545714,244.28003908188435,268.33496428664563,247.34193256635078,268.6661897477206,2.6,27,14
825,233.35941346289897,267.07927309383814,238.42375402844263,268.22235293563017,243.67305230159747,268.5912506223625,246.92454232268182,268.7765137368394,3.0,27,14
826,231.97617096212406,267.41680059936374,237.50132508484054,268.5669758357957,243.104870392554,268.7812246413568,246.5124088679155,268.86971658308727,3.4000000000000004,27,14
827,230.49946795171195,267.6286812106338,236.43641921037326,268.75517666215137,242.51338900566145,268.9093831713755,246.10278875953847,268.94501132499994,3.8000000000000003,27,14
828,229.01541073594282,267.76020588486426,235.35941957323004,268.8367060492897,241.84860586285305,268.97611608826094,245.69373210808044,269.0017090634857,4.2,27,14
829,227.53651207303136,267.88418346808214,234.21015264812453,268.82149930738086,241.20297600047243,268.9900504566843,245.23068676090026,269.0394801456823,4.6,27,14
830,226.22588734392966,268.07819499239054,233.06833944252782,268.7353902623058,240.53935255817015,268.9521331541006,244.80795655265112,269.05765095714656,5.0,27,14
831,220.28065055794409,267.6320358900747,228.11670643348873,267.7309192673732,237.51077918932782,268.29599491522606,243.00053334355957,268.9208252835265,6.666666666666667,27,14
832,211.99980963756693,266.64855623410966,222.92390567391348,265.7504138008302,233.99037093477878,266.711648958049,241.14391100430345,268.4628817992844,8.333333333333334,27,14
833,205.94369223650892,264.79492008285376,218.15227113389403,263.62288905483894,230.67193698647753,265.00157050483944,238.77617188120325,267.3011786083254,10.0,27,14
834,200.09347402407113,262.7767515166204,209.95875790641446,262.41722755128745,227.30603518215946,262.9710354299813,236.72873406647975,266.3166557595646,11.666666666666668,27,14
835,194.98530225924426,260.53751953966577,205.31393572621425,260.3988093108178,223.9628350383072,260.73031934671206,234.64966371154887,265.130124378682,13.333333333333334,27,14
836,189.9548563367923,258.26581359669314,200.65407337808594,257.77629184845813,220.69202250796852,258.3615745161004,232.53949317019163,263.7786226382067,15.0,27,14
837,185.4561750204348,256.1365948635182,196.70189489630917,255.43053152947084,213.16969465406424,257.7030154530801,230.395487432481,262.28954014519763,16.666666666666668,27,14
838,181.17232420698608,253.39409452271275,192.3867604083309,252.98264658695481,209.65316302939112,255.24966053246112,228.24384092664172,260.69369667015707,18.333333333333336,27,14
839,177.38442392547438,251.37865534866427,188.76488826046128,250.67186592086892,206.35905763615528,253.29814994284104,226.10468564776627,259.0175204867371,20.0,27,14
840,176.20846706752212,212.33802697542467,178.67350799824604,212.23749870840481,187.57460077121476,216.31650276297893,211.62047059751762,234.34759098315175,0.0,28,19
841,195.93533548886327,226.6085518722678,207.23847752259366,234.02095422884565,221.65066569218936,244.72148145708536,235.8003568993295,256.17060159617006,0.1,28,19
842,207.9441177079237,235.3559049324579,221.9227102410731,245.71339812986156,234.3710114908459,255.48248890288576,243.52282245831577,263.24181476872724,0.2,28,19
843,216.68663706892656,242.37614539077566,229.8565967564941,252.43915153431743,239.71936963487602,260.3153971948506,245.27943527795375,264.88089445513333,0.30000000000000004,28,19
844,222.1354703087484,247.12921628428717,233.95121337133565,256.1208651653083,241.97392484249093,262.5582882089021,246.49155998864646,266.19410435749575,0.4,28,19
845,226.27154474563733,250.94042459710658,236.1798142849144,258.55081976460366,243.17527361691043,263.94702819527697,246.42620840400028,266.263672573275,0.5,28,19
846,228.96358497208436,253.55670378400455,237.60384744931451,260.2348635366612,243.16536958852905,264.131898829938,246.778770186833,266.7803105503436,0.6000000000000001,28,19
847,230.81171133460379,255.51784442502736,238.21903871610832,261.1499905421517,243.38650752516864,264.60651434396976,246.57379376791403,266.7299577564197,0.7000000000000001,28,19
848,232.32085777605613,257.2983886055173,238.7473608352064,262.0448668660362,243.54602017423633,265.1581518721636,246.56190772959962,266.8749899532145,0.8,28,19
849,233.17671262126515,258.4714359011669,238.85623418558478,262.5139730424056,243.19994897228193,265.0610863234208,246.3977186473329,266.8589088722539,0.9,28,19
850,233.68575242251703,259.3431329084534,238.95764609644354,262.99446181158015,243.2180257886856,265.3377194940131,246.30765210185177,266.93949087198496,1.0,28,19
851,234.3818069974637,261.9864832879863,238.74580529270222,264.2816897883443,242.88637523656365,265.99666276350325,246.23981784293736,267.5605361710433,1.4,28,19
852,234.13939183194694,263.65141279866975,238.07623408864166,265.1992678183091,242.8334395540802,266.8332065720809,245.87002324753516,267.78143173479674,1.8,28,19
853,233.288413307583,264.79356478166557,237.36183689521457,265.93982648559086,242.41971340674962,267.264985548286,245.44360399117792,267.9151190482559,2.2,28,19
854,232.2504955004672,265.5746622486483,236.82284239509022,266.82824514949135,241.8218424194093,267.5686255180832,245.0205815927043,268.0276518808969,2.6,28,19
855,230.891455793941,266.0238577555895,236.05954931726987,267.3518878350707,241.28271160402537,267.80224653292277,244.60571595850948,268.1254733783556,3.0,28,19
856,229.5191963079591,266.3679499031044,235.09152434609405,267.6604810257185,240.72662855620035,267.97576385412555,244.1974516152587,268.20832230642793,3.4000000000000004,28,19
857,228.14738932714866,266.60527445545586,234.09810840439573,267.8397315189574,240.08652388757622,268.0880857237883,243.79381091425645,268.27532225128004,3.8000000000000003,28,19
858,226.64357031448395,266.75488203042477,233.01620172832662,267.9084538078291,239.48429540063785,268.15118740754843,243.31521153798195,268.32490388339573,4.2,28,19
859,225.44828484099835,267.0870787031589,231.943083912632,267.90055167683175,238.86929731719414,268.16352681998353,242.90817120375252,268.3578038210137,4.6,28,19
860,224.18170703393056,267.25429636851993,230.81596357620128,267.813133623863,238.190113198057,268.12136316183745,242.5044078541648,268.37296139729597,5.0,28,19
861,218.3765813632556,266.7685127415096,226.0846985173133,266.86179153646833,235.3410774862475,267.50154735848565,240.7509942719721,268.2389643614802,6.666666666666667,28,19
862,210.18394609406937,265.69987385919626,221.0250817206321,264.8634623963517,231.89425786693653,265.8772005098648,238.95436748001347,267.8015267281125,8.333333333333334,28,19
863,204.4186372513586,264.02251231719447,216.47935901809137,262.8336938980697,228.74993006598257,264.24285900806973,237.09742091672928,267.09078647268836,10.0,28,19
